"","id","institution_name","institution_address","outbreak_setting","type_of_outbreak","causative_agent_1","causative_agent_2","date_outbreak_began","date_declared_over","active","setting_count","type_count","outbreak_year","year_count"
"1753",371,"Cedarbrook Lodge Retirement Residence - 2nd, 4th & 5th Fl","520 Markham Road","Retirement Home","Respiratory","COVID-19",NA,2022-10-06,2022-10-31,"N",205,1107,"2022",1133
"1754",371,"Isabel and Arthur Meighen Manor","155 Millwood Rd","LTCH","Respiratory","COVID-19",NA,2020-04-04,2020-06-08,"N",316,519,"2020",553
"1755",371,"Maynard Nursing Home","28 Halton St","LTCH","Respiratory","COVID-19",NA,2023-10-16,2023-11-06,"N",601,1016,"2023",1066
"1756",371,"William Osler Health System - 7 West","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-07,2021-02-01,"N",102,385,"2021",394
"1757",372,"Forest Hill Place - 8th Fl & Lower Level","645 Castlefield Ave","Retirement Home","Respiratory","COVID-19",NA,2020-04-03,2020-04-23,"N",97,519,"2020",553
"1758",372,"Michael Garron Hospital - CIU","825 Coxwell Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-06,2022-10-14,"N",248,1107,"2022",1133
"1759",372,"Nisbet Lodge","740 Pape Avenue","LTCH","Respiratory","COVID-19",NA,2021-01-06,2021-01-29,"N",187,385,"2021",394
"1760",372,"Scarborough Health Network - Centenary - 3MBW","2867 Ellesmere Rd","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-10-16,2023-10-25,"N",107,1016,"2023",1066
"1761",373,"Centre For Addiction And Mental Health - Queen Site - Gau-A","80 Workman Way","Hospital-Psychiatric","Respiratory","COVID-19",NA,2020-04-03,2020-05-05,"N",9,519,"2020",553
"1762",373,"Presentation Manor For Seniors - 4th Fl(Il)","61 Fairfax Cres","Retirement Home","Respiratory","COVID-19",NA,2022-10-06,2022-10-18,"N",205,1107,"2022",1133
"1763",373,"Runnymede Healthcare Centre - 4E","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-15,2023-10-24,"N",131,1016,"2023",1066
"1764",373,"Toronto East Health Network-Atrium at Kew Beach -","500 Kingston Road - 3rd Fl","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-06,2021-02-03,"N",47,385,"2021",394
"1765",374,"Centre For Addiction And Mental Health - Queen Site - Unit 3","1001 Queen St W","Hospital-Psychiatric","Respiratory","COVID-19",NA,2020-04-03,2020-05-07,"N",9,519,"2020",553
"1766",374,"Labdara Lithuanian Nursing Home - 1st Fl","5 Resurrection Rd","LTCH","Respiratory","COVID-19",NA,2023-10-14,2023-11-02,"N",601,1016,"2023",1066
"1767",374,"Shepherd Lodge - 4th Fl South","3760 Sheppard Ave E","LTCH","Respiratory","COVID-19",NA,2022-10-06,2022-10-24,"N",477,1107,"2022",1133
"1768",374,"Unity Health Toronto - Providence Healthcare - B4","3276 St. Clair Avenue East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-06,2021-01-25,"N",47,385,"2021",394
"1769",375,"Sinai Health System - Hennick Bridgepoint - 2N","1 Bridgepoint Dr","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-10-06,2022-10-18,"N",177,1107,"2022",1133
"1770",375,"Sunnybrook","2075 Bayview Ave","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-04-03,2020-05-18,"N",82,519,"2020",553
"1771",375,"The Annex - 5th Fl","123 Spadina Rd","Retirement Home","Respiratory","COVID-19",NA,2023-10-14,2023-10-24,"N",195,1016,"2023",1066
"1772",375,"Unity Health Toronto-St. Joseph's Health Centre - 3M","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-06,2021-01-22,"N",102,385,"2021",394
"1773",376,"Cedarvale Terrace","429 Walmer Road","LTCH","Respiratory","COVID-19",NA,2021-01-05,2021-02-16,"N",187,385,"2021",394
"1774",376,"Extendicare Bayview - West Unit","550 Cummer Ave","LTCH","Respiratory","COVID-19",NA,2023-10-13,2023-10-26,"N",601,1016,"2023",1066
"1775",376,"Norwood Long Term Care","122 Tyndall Ave","LTCH","Respiratory","COVID-19",NA,2020-04-03,2020-05-21,"N",316,519,"2020",553
"1776",376,"Westside - 2nd & 4th Fl","1145 Albion Rd","LTCH","Respiratory","COVID-19",NA,2022-10-06,2022-11-05,"N",477,1107,"2022",1133
"1777",377,"Cheltenham Care Community","5935 Bathurst Street","LTCH","Respiratory","COVID-19",NA,2021-01-05,2021-02-22,"N",187,385,"2021",394
"1778",377,"Craiglee Nursing Home - 1 West & 2 East","102 Craiglee Dr","LTCH","Respiratory","COVID-19",NA,2022-10-05,2022-10-14,"N",477,1107,"2022",1133
"1779",377,"Mon Sheong Home for the Aged","36 D'Arcy St","LTCH","Respiratory","COVID-19",NA,2020-04-03,2020-06-05,"N",316,519,"2020",553
"1780",377,"Runnymede Healthcare Centre - 2W","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-13,2023-10-20,"N",131,1016,"2023",1066
"1781",378,"Scarborough Health Network-Scarborough General - 3C Surgery","3050 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-05,2022-10-16,"N",248,1107,"2022",1133
"1782",378,"Sunnybrook Health Sciences Centre - Sunnybrook Veterans Centre - K2C","2075 Bayview Ave","LTCH","Respiratory","COVID-19",NA,2023-10-12,2023-10-28,"N",601,1016,"2023",1066
"1783",378,"Unity Health Toronto-St. Joseph's Health Centre - 4LM","30 The Queensway","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-05,2021-01-19,"N",102,385,"2021",394
"1784",378,"Valley View Residence","541 Finch Ave W","LTCH","Respiratory","Metapneumovirus",NA,2020-04-03,2020-04-12,"N",316,519,"2020",553
"1785",379,"Dom Lipa - 2 West","52 Neilson Dr","LTCH","Respiratory","COVID-19",NA,2020-04-02,2020-05-06,"N",316,519,"2020",553
"1786",379,"University Health Network - Toronto General - 6ES","200 Elizabeth Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-05,2022-10-24,"N",248,1107,"2022",1133
"1787",379,"Wesburn Manor - 3N & 3S","400 The West Mall","LTCH","Respiratory","Rhinovirus",NA,2023-10-12,2023-10-23,"N",601,1016,"2023",1066
"1788",379,"West Park Healthcare Centre - 2WD & 2WE","82 Buttonwood Avenue","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-05,2021-02-11,"N",47,385,"2021",394
"1789",380,"Cummer Lodge - 4 South","205 Cummer","LTCH","Respiratory","COVID-19",NA,2021-01-04,2021-01-22,"N",187,385,"2021",394
"1790",380,"RCC - Humber River Hospital - Church Site - C2N","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-10-04,2022-10-25,"N",177,1107,"2022",1133
"1791",380,"Runnymede Healthcare Centre - 3W","625 Runnymede Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-11,2023-10-25,"N",131,1016,"2023",1066
"1792",380,"The Westbury","495 The West Mall","LTCH","Respiratory","COVID-19",NA,2020-04-02,2020-06-02,"N",316,519,"2020",553
"1793",381,"Chartwell White Eagle Long Term Residence","138 Dowling Ave","LTCH","Respiratory","COVID-19",NA,2020-04-02,2020-06-04,"N",316,519,"2020",553
"1794",381,"Humber River Hospital - RCC Finch Site - 6 East","2111 Finch Avenue West","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-04,2021-01-29,"N",47,385,"2021",394
"1795",381,"RCC - Unity Health Toronto - St. Joseph's - Church Site - 4th Fl","200 Church St","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-10-04,2022-10-16,"N",177,1107,"2022",1133
"1796",381,"Unity Health Toronto - Providence - B3","3276 St. Clair Ave East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-11,2023-10-25,"N",131,1016,"2023",1066
"1797",382,"Chartwell Lansing Retirement Residence - 2nd Fl","10 Senlac Rd","Retirement Home","Respiratory","COVID-19",NA,2020-04-01,2020-04-16,"N",97,519,"2020",553
"1798",382,"Downsview Long Term Care Centre - 2nd Fl - 2 Centre","3595 Keele St","LTCH","Respiratory","COVID-19",NA,2023-10-10,2023-10-16,"N",601,1016,"2023",1066
"1799",382,"Lakeshore Lodge","3197 Lakeshore Blvd","LTCH","Respiratory","COVID-19",NA,2021-01-04,2021-02-17,"N",187,385,"2021",394
"1800",382,"Ukrainian Canadian Care Centre - Etobicoke - 2nd & 3rd Fl","60 Richview Road","LTCH","Respiratory","COVID-19",NA,2022-10-04,2022-11-01,"N",477,1107,"2022",1133
"1801",383,"Atrium at Kew Beach - Michael Garron Hospital Affiliated Unit - 1st Fl","500 Kingston Rd","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-10-03,2022-10-17,"N",177,1107,"2022",1133
"1802",383,"Hellenic Home - 3B","2411 Lawrence Ave E","LTCH","Respiratory","COVID-19",NA,2023-10-10,2023-10-23,"N",601,1016,"2023",1066
"1803",383,"Scarborough Health Network - General Hospital - 4C","3030 Lawrence Ave E","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-04,2021-01-30,"N",102,385,"2021",394
"1804",383,"Sunnybrook Holland Orthopaedic And Arthritic Centre - Hoac -","43 Wellesley St E","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-04-01,2020-04-16,"N",49,519,"2020",553
"1805",384,"Chartwell Gibson Long Term Care Residence - 1st, 2nd, 3rd & 4th Fl","1925 Steeles Ave E","LTCH","Respiratory","COVID-19",NA,2022-10-03,2022-11-09,"N",477,1107,"2022",1133
"1806",384,"Christie Gardens Apartments & Care - 1st, 5th & 8th Fl","600 Melita Cres","Retirement Home","Respiratory","COVID-19",NA,2020-04-01,2020-05-19,"N",97,519,"2020",553
"1807",384,"Rockcliffe Care Community - 1st Fl","3015 Lawrence Ave E","LTCH","Respiratory","Rhinovirus",NA,2023-10-10,2023-10-18,"N",601,1016,"2023",1066
"1808",384,"Weston Terrace Care Community - 1A, 2A, 2B, 3B, 4A","2005 Lawrence Avenue West","LTCH","Respiratory","COVID-19",NA,2021-01-04,2021-02-10,"N",187,385,"2021",394
"1809",385,"Atrium at Kew Beach","500 Kingston Road","LTCH","Respiratory","COVID-19",NA,2021-01-03,2021-02-16,"N",187,385,"2021",394
"1810",385,"Chester Village - 4E","3555 Danforth Ave","LTCH","Respiratory","COVID-19",NA,2022-10-03,2022-10-31,"N",477,1107,"2022",1133
"1811",385,"Queens Estate Retirement Residence","265 Queens Dr","Retirement Home","Respiratory","COVID-19",NA,2020-04-01,2020-05-19,"N",97,519,"2020",553
"1812",385,"Seniors' Health Centre - 1st ,2nd & 3rd Fl","2 Buchan Crt","LTCH","Respiratory","COVID-19",NA,2023-10-10,2023-11-03,"N",601,1016,"2023",1066
"1813",386,"Baycrest Hospital - H7E","3560 Bathurst Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-03,2021-02-22,"N",47,385,"2021",394
"1814",386,"Harold and Grace Baker Centre - A & C Wing","1 Northwestern Ave","LTCH","Respiratory","COVID-19",NA,2020-04-01,2020-05-24,"N",316,519,"2020",553
"1815",386,"Runnymede Healthcare Centre - 2 East","625 Runnymede Road","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-10-03,2022-10-18,"N",177,1107,"2022",1133
"1816",386,"Unity Health Toronto - Houses of Providence - 3E - Cedar & Aspen","3276 St Clair Ave E","LTCH","Respiratory","COVID-19",NA,2023-10-10,2023-10-25,"N",601,1016,"2023",1066
"1817",387,"Lakeshore Lodge Nursing Home","3197 Lakeshore Blvd W","LTCH","Respiratory","COVID-19",NA,2020-04-01,2020-06-03,"N",316,519,"2020",553
"1818",387,"Sunnybrook Health Sciences Centre - Bayview Campus - K3E","2075 Bayview Avenue","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-03,2021-01-28,"N",102,385,"2021",394
"1819",387,"West Park Healthcare Centre - 2EC","82 Buttonwood Ave","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-10,2023-10-22,"N",131,1016,"2023",1066
"1820",387,"William Osler Health System - Etobicoke - 7 East","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-03,2022-11-07,"N",248,1107,"2022",1133
"1821",388,"Castleview Wychwood Towers - 6th Fl","351 Christie St","LTCH","Respiratory","Rhinovirus",NA,2022-10-02,2022-10-12,"N",477,1107,"2022",1133
"1822",388,"The Heritage Nursing Home - 1st, 2nd & 3rd Fls","1195 Queen St E","LTCH","Respiratory","Metapneumovirus",NA,2020-04-01,2020-04-14,"N",316,519,"2020",553
"1823",388,"Trillium Health Partners-RCC Church Site - 6B","200 Church Street","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-03,2021-02-08,"N",47,385,"2021",394
"1824",388,"Unity Health Toronto - Providence - A3","3276 St. Clair Ave East","Hospital-Chronic Care","Respiratory","COVID-19",NA,2023-10-09,2023-10-16,"N",131,1016,"2023",1066
"1825",389,"North York General Hospital - 4 West","4001 Leslie St","Hospital-Acute Care","Respiratory","COVID-19",NA,2021-01-02,2021-01-07,"N",102,385,"2021",394
"1826",389,"Queens Estate Retirement Residence","265 Queens Dr","Retirement Home","Enteric","Unable to identify",NA,2020-04-01,2020-04-10,"N",97,33,"2020",553
"1827",389,"Wellesley Central Place - 2E","160 Wellesley St E","LTCH","Respiratory","COVID-19",NA,2022-10-01,2022-10-31,"N",477,1107,"2022",1133
"1828",389,"William Osler Health System - 9W","101 Humber College Blvd","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-10-09,2023-10-16,"N",107,1016,"2023",1066
"1829",390,"Hellenic Home for the Aged - 2B","2411 Lawrence Ave E","LTCH","Respiratory","Rhinovirus",NA,2023-10-08,2023-10-24,"N",601,1016,"2023",1066
"1830",390,"Mccall Centre Interim Ltch - 2nd Fl","140 Sherway Ave","LTCH","Respiratory","COVID-19",NA,2020-03-31,2020-04-17,"N",316,519,"2020",553
"1831",390,"O'Neill Centre - 2nd & 3rd Fl","33 Christie Street","LTCH","Respiratory","COVID-19",NA,2021-01-02,2021-02-16,"N",187,385,"2021",394
"1832",390,"William Osler Health System - Etobicoke - 10 East","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-01,2022-10-16,"N",248,1107,"2022",1133
"1833",391,"Delmanor Prince Edward","4180 Dundas Street","Retirement Home","Respiratory","COVID-19",NA,2021-01-01,2021-02-14,"N",55,385,"2021",394
"1834",391,"Shepherd Terrace Retirement Residence","3758 Sheppard Ave E","Retirement Home","Respiratory","COVID-19",NA,2023-10-08,2023-10-24,"N",195,1016,"2023",1066
"1835",391,"Unity Health Toronto -Houses Of Providence - Hop 1 West / 1","3276 St. Clair Ave E","LTCH","Respiratory","COVID-19",NA,2020-03-31,2020-05-06,"N",316,519,"2020",553
"1836",391,"William Osler Health System - Etobicoke - 7 West","101 Humber College Boulevard","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-10-01,2022-10-19,"N",248,1107,"2022",1133
"1837",392,"Hillcrest Reactivation Centre","47 Austin Terr","Hospital-Chronic Care","Respiratory","COVID-19",NA,2020-03-31,2020-05-25,"N",49,519,"2020",553
"1838",392,"Jewish Home for the Aged - 7RF","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2022-09-30,2022-10-15,"N",477,1107,"2022",1133
"1839",392,"Kensington Gardens South Building - 4E","45 Brunswick Avenue","LTCH","Respiratory","COVID-19",NA,2021-01-01,2021-02-14,"N",187,385,"2021",394
"1840",392,"Unity Health Toronto - Houses of Providence - HOP 2W Elm","3276 St Clair Ave E","LTCH","Respiratory","COVID-19",NA,2023-10-08,2023-10-25,"N",601,1016,"2023",1066
"1841",393,"Baycrest Apotex Centre - Jewish Home for the Aged","3560 Bathurst St","LTCH","Respiratory","COVID-19",NA,2020-03-31,2020-05-27,"N",316,519,"2020",553
"1842",393,"Lakeside Long Term Care Centre - Environmental Services Office & Laundry Area","150 Dunn Ave","LTCH","Respiratory","COVID-19",NA,2022-09-30,2022-10-11,"N",477,1107,"2022",1133
"1843",393,"North York General Hospital-RCC Finch - 6 West","2111 Finch Avenue West","Hospital-Chronic Care","Respiratory","COVID-19",NA,2021-01-01,2021-02-02,"N",47,385,"2021",394
"1844",393,"Valleyview Residence","541 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2023-10-08,2023-11-07,"N",601,1016,"2023",1066
"1845",394,"Eatonville Care Centre - Unit 2","420 The East Mall","LTCH","Respiratory","Rhinovirus",NA,2023-10-07,2023-10-13,"N",601,1016,"2023",1066
"1846",394,"Hawthorne Place Care Centre","2045 Finch Ave W","LTCH","Respiratory","COVID-19",NA,2020-03-31,2020-06-16,"N",316,519,"2020",553
"1847",394,"Mon Sheong Scarborough Long Term Care Centre - 4 South","2030 McNicoll Ave","LTCH","Respiratory","COVID-19",NA,2022-09-30,2022-10-14,"N",477,1107,"2022",1133
"1848",394,"Tony Stacy Centre","59 Lawson Road","LTCH","Respiratory","COVID-19",NA,2021-01-01,2021-02-19,"N",187,385,"2021",394
"1849",395,"Atrium at Kew Beach - Michael Garron Hospital Affiliated Unit - 2nd Fl","500 Kingston Rd.","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-09-29,2022-10-15,"N",177,1107,"2022",1133
"1850",395,"Midland Gardens Care Community - 5th Fl","130 Midland Ave","LTCH","Respiratory","Metapneumovirus",NA,2020-03-31,2020-04-08,"N",316,519,"2020",553
"1851",395,"Villa Colombo Homes for the Aged - 3 Fusco West, 3 Fusco South Wing, 3 Fusco North Wing & 3 Fidani","40 Playfair Ave","LTCH","Respiratory","COVID-19",NA,2023-10-07,2023-10-28,"N",601,1016,"2023",1066
"1852",396,"Chartwell Grenadier - 2nd Fl - AL & 4th Fl","2100 Bloor St W","Retirement Home","Respiratory","Rhinovirus","Respiratory syncytial virus",2023-10-06,2023-10-23,"N",195,1016,"2023",1066
"1853",396,"Eatonville Care Centre - 2nd Fl","420 The East Mall","LTCH","Respiratory","Unable to identify",NA,2022-09-28,2022-09-30,"N",477,1107,"2022",1133
"1854",396,"Westside","1145 Albion Rd","LTCH","Respiratory","COVID-19",NA,2020-03-30,2020-04-13,"N",316,519,"2020",553
"1855",397,"Deerwood Creek Care Community - 2B Unit","70 Humberline Dr","LTCH","Respiratory","COVID-19",NA,2023-10-06,2023-10-14,"N",601,1016,"2023",1066
"1856",397,"Elm Grove Living Centre","35 Elm Grove Ave","LTCH","Respiratory","COVID-19",NA,2020-03-30,2020-05-21,"N",316,519,"2020",553
"1857",397,"True Davidson Acres - 1st Fl","200 Dawes Rd","LTCH","Respiratory","COVID-19",NA,2022-09-28,2022-10-19,"N",477,1107,"2022",1133
"1858",398,"Fieldstone Commons Care Community - 1A","1000 Ellesmere Rd","LTCH","Respiratory","COVID-19",NA,2023-10-06,2023-10-18,"N",601,1016,"2023",1066
"1859",398,"Kipling Acres","2233 Kipling Ave","LTCH","Respiratory","COVID-19",NA,2020-03-30,2020-06-04,"N",316,519,"2020",553
"1860",398,"Unity Health Toronto - St. Michael's - 17th Fl","30 Bond Street","Hospital-Acute Care","Respiratory","COVID-19",NA,2022-09-28,2022-10-14,"N",248,1107,"2022",1133
"1861",399,"Chartwell Westbury Long Term Care Residence - 4th Fl","495 The West Mall","LTCH","Respiratory","COVID-19",NA,2022-09-27,2022-10-12,"N",477,1107,"2022",1133
"1862",399,"Chelenham Care Communty - 3rd Fl","5935 Bathurst St","LTCH","Respiratory","Unable to identify",NA,2020-03-30,2020-04-15,"N",316,519,"2020",553
"1863",399,"North York General Hospital - Seniors Health Centre - 4th Fl","2 Buchan Crt","LTCH","Respiratory","Enterovirus/Rhinovirus",NA,2023-10-06,2023-10-25,"N",601,1016,"2023",1066
"1864",400,"Eatonville Care Centre","420 The East Mall","LTCH","Respiratory","COVID-19",NA,2020-03-29,2020-07-06,"N",316,519,"2020",553
"1865",400,"RCC - Southlake Regional Health Centre - Finch Site - 5th Fl","2111 Finch Ave W","Hospital-Chronic Care","Respiratory","COVID-19",NA,2022-09-27,2022-10-06,"N",177,1107,"2022",1133
"1866",400,"Unity Health Toronto - Houses of Providence - 3W (Poplar & Walnut)","3276 St Clair Ave E","LTCH","Respiratory","COVID-19",NA,2023-10-06,2023-10-20,"N",601,1016,"2023",1066
"1867",401,"- Unit 3-1","1001 Queen St W","Hospital-Acute Care","Respiratory","COVID-19",NA,2020-03-27,2020-05-04,"N",82,519,"2020",553
"1868",401,"Amica Bayview Gardens","19 Rean Dr","Retirement Home","Respiratory","COVID-19",NA,2022-09-26,2022-10-14,"N",205,1107,"2022",1133
"1869",401,"University Health Network - Toronto Western - 5B","399 Bathurst St","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-10-06,2023-10-15,"N",107,1016,"2023",1066
"1870",402,"Donway Place - 3rd Fl Independent Living (IL)","8 The Donway E","Retirement Home","Respiratory","COVID-19",NA,2022-09-26,2022-10-07,"N",205,1107,"2022",1133
"1871",402,"West Park Long Term Care Centre","82 Buttonwood Ave","LTCH","Respiratory","COVID-19",NA,2020-03-27,2020-05-27,"N",316,519,"2020",553
"1872",402,"William Osler Health System - 8W Surgical Unit","101 Humber College Blvd","Hospital-Acute Care","Respiratory","COVID-19",NA,2023-10-06,2023-10-12,"N",107,1016,"2023",1066
"1873",403,"Extendicare Bayview - South Unit","550 Cummer Ave","LTCH","Respiratory","COVID-19",NA,2022-09-26,2022-10-08,"N",477,1107,"2022",1133
"1874",403,"Shepperd Lodge - 2nd & 6th Fl","3760 Sheppard Ave E","LTCH","Enteric","Norovirus",NA,2023-10-05,2023-10-17,"N",601,47,"2023",1066
